"Nid","Title","PID","T-PEN URI","Author UID","Post Date","Updated Date","Published status"
"1750","Manuscript agreement by printers and booksellers Jacques de Sanlecque and Toussaint du Bray (paleography:489)","paleography:489","","2485","Friday, January 29, 2016 - 12:19","Friday, January 29, 2016 - 12:19","Yes"
"1751","Cartulaire de l'Abbaye-aux-Bois (paleography:2055)","paleography:2055","","3200","Friday, January 29, 2016 - 12:49","Friday, January 29, 2016 - 12:49","Yes"
"1754","A nosseigneurs de la Cour des Aydes [calligraphy sample: mock legal document] (paleography:418)","paleography:418","https://transcribe.library.utoronto.ca/paleography/project/958
","454","Friday, January 29, 2016 - 17:37","Friday, January 29, 2016 - 17:37","Yes"
"1756","Traicté des modes, ou tons, de la musique (paleography:470)","paleography:470","","3226","Saturday, January 30, 2016 - 00:22","Saturday, January 30, 2016 - 00:22","Yes"
"1758","Traicté des modes, ou tons, de la musique (paleography:470)","paleography:470","","3268","Saturday, January 30, 2016 - 08:31","Saturday, January 30, 2016 - 08:31","Yes"
"1759","Traicté des modes, ou tons, de la musique (paleography:470)","paleography:470","","3268","Saturday, January 30, 2016 - 08:40","Saturday, January 30, 2016 - 08:40","Yes"
"1762","Traicté des modes, ou tons, de la musique (paleography:470)","paleography:470","","3268","Saturday, January 30, 2016 - 10:55","Saturday, January 30, 2016 - 10:55","Yes"
"1765","Les xv joyes Nostre Dame (paleography:404)","paleography:404","https://transcribe.library.utoronto.ca/paleography/project/970
","3281","Saturday, January 30, 2016 - 16:37","Saturday, January 30, 2016 - 16:37","Yes"
"1766","A nosseigneurs de la Cour des Aydes [calligraphy sample: mock legal document] (paleography:418)","paleography:418","https://transcribe.library.utoronto.ca/paleography/project/975
","2482","Saturday, January 30, 2016 - 20:40","Saturday, January 30, 2016 - 20:40","Yes"
"1768","Account book (paleography:2070)","paleography:2070","","2482","Saturday, January 30, 2016 - 20:40","Saturday, January 30, 2016 - 20:40","Yes"
"1770","De l'occasion et de la fortune (paleography:450)","paleography:450","https://transcribe.library.utoronto.ca/paleography/project/977
","3290","Saturday, January 30, 2016 - 23:13","Saturday, January 30, 2016 - 23:13","Yes"
"1773","Traicté des modes, ou tons, de la musique (paleography:470)","paleography:470","","3290","Saturday, January 30, 2016 - 23:21","Saturday, January 30, 2016 - 23:21","Yes"
"1775","Receipt by Guillaume Duru, ""clerc de Monsieur le tresorier de Normandie,"" for six skins of parchment to be used for writing certain royal ordinances for the government of Normandy (paleography:440)","paleography:440","","3290","Saturday, January 30, 2016 - 23:24","Saturday, January 30, 2016 - 23:24","Yes"
"1776","Traicté des modes, ou tons, de la musique (paleography:470)","paleography:470","","3290","Saturday, January 30, 2016 - 23:22","Saturday, January 30, 2016 - 23:22","Yes"
"1778","Traicté des modes, ou tons, de la musique (paleography:470)","paleography:470","","3290","Saturday, January 30, 2016 - 23:25","Saturday, January 30, 2016 - 23:25","Yes"
"1779","Traicté des modes, ou tons, de la musique (paleography:470)","paleography:470","","3290","Saturday, January 30, 2016 - 23:27","Saturday, January 30, 2016 - 23:27","Yes"
"1782","Book of Esther (beginning) (paleography:1816)","paleography:1816","","3212","Sunday, January 31, 2016 - 12:54","Sunday, January 31, 2016 - 12:54","Yes"
"1784","Book of Esther (beginning) (paleography:1816)","paleography:1816","","3212","Sunday, January 31, 2016 - 12:56","Sunday, January 31, 2016 - 12:56","Yes"
"1785","Traicté des modes, ou tons, de la musique (paleography:470)","paleography:470","","3307","Sunday, January 31, 2016 - 13:19","Sunday, January 31, 2016 - 13:19","Yes"
"1787","Traicté des modes, ou tons, de la musique (paleography:470)","paleography:470","","3307","Sunday, January 31, 2016 - 13:29","Sunday, January 31, 2016 - 13:29","Yes"
"1789","Fables and other poems (paleography:2065)","paleography:2065","","3307","Sunday, January 31, 2016 - 13:30","Sunday, January 31, 2016 - 13:30","Yes"
"1791","Book of Esther (beginning) (paleography:1816)","paleography:1816","","3307","Sunday, January 31, 2016 - 13:31","Sunday, January 31, 2016 - 13:31","Yes"
"1792","Vente de la moitié d'une maison (paleography:477)","paleography:477","https://transcribe.library.utoronto.ca/paleography/project/998
","3310","Sunday, January 31, 2016 - 14:03","Sunday, January 31, 2016 - 14:03","Yes"
"1793","Traicté des modes, ou tons, de la musique (paleography:470)","paleography:470","","3290","Sunday, January 31, 2016 - 18:39","Sunday, January 31, 2016 - 18:39","Yes"
"1794","Traicté des modes, ou tons, de la musique (paleography:470)","paleography:470","","3290","Sunday, January 31, 2016 - 18:41","Sunday, January 31, 2016 - 18:41","Yes"
"1797","Etats généraux du Languedoc, 1501-1516 (paleography:469)","paleography:469","https://transcribe.library.utoronto.ca/paleography/project/1003
","3319","Sunday, January 31, 2016 - 19:21","Sunday, January 31, 2016 - 19:21","Yes"
"1798","Etats généraux du Languedoc, 1501-1516 (paleography:469)","paleography:469","https://transcribe.library.utoronto.ca/paleography/project/1005
","3319","Sunday, January 31, 2016 - 19:22","Sunday, January 31, 2016 - 19:22","Yes"
"1799","Fables and other poems (paleography:2065)","paleography:2065","","3319","Sunday, January 31, 2016 - 19:23","Sunday, January 31, 2016 - 19:23","Yes"
"1801","Fables and other poems (paleography:2065)","paleography:2065","","3319","Sunday, January 31, 2016 - 19:24","Sunday, January 31, 2016 - 19:24","Yes"
"1803","Fables and other poems (paleography:2065)","paleography:2065","","3319","Sunday, January 31, 2016 - 19:25","Sunday, January 31, 2016 - 19:25","Yes"
"1806","Fables and other poems (paleography:2065)","paleography:2065","","3319","Sunday, January 31, 2016 - 19:25","Sunday, January 31, 2016 - 19:25","Yes"
"1808","Fables and other poems (paleography:2065)","paleography:2065","","3319","Sunday, January 31, 2016 - 19:47","Sunday, January 31, 2016 - 19:47","Yes"
"1810","Fables and other poems (paleography:2065)","paleography:2065","","3319","Sunday, January 31, 2016 - 19:47","Sunday, January 31, 2016 - 19:47","Yes"
"1811","Fables and other poems (paleography:2065)","paleography:2065","","3319","Sunday, January 31, 2016 - 20:17","Sunday, January 31, 2016 - 20:17","Yes"
"1814","Fables and other poems (paleography:2065)","paleography:2065","","3319","Sunday, January 31, 2016 - 20:18","Sunday, January 31, 2016 - 20:18","Yes"
"1816","Traicté des modes, ou tons, de la musique (paleography:470)","paleography:470","","3290","Sunday, January 31, 2016 - 20:47","Sunday, January 31, 2016 - 20:47","Yes"
"1819","Receipt by Guillaume Duru, ""clerc de Monsieur le tresorier de Normandie,"" for six skins of parchment to be used for writing certain royal ordinances for the government of Normandy (paleography:440)","paleography:440","","3290","Sunday, January 31, 2016 - 20:52","Sunday, January 31, 2016 - 20:52","Yes"
"1821","A nosseigneurs de la Cour des Aydes [calligraphy sample: mock legal document] (paleography:418)","paleography:418","https://transcribe.library.utoronto.ca/paleography/project/1014
","780","Monday, February 1, 2016 - 10:58","Monday, February 1, 2016 - 10:58","Yes"
"1823","Account book (paleography:2070)","paleography:2070","","780","Monday, February 1, 2016 - 10:58","Monday, February 1, 2016 - 10:58","Yes"
"1824","Agreement to join fiefs (paleography:2067)","paleography:2067","https://transcribe.library.utoronto.ca/paleography/project/1017
","1","Monday, February 1, 2016 - 11:01","Monday, February 1, 2016 - 11:01","Yes"
"1825","Fables and other poems (paleography:2065)","paleography:2065","","3319","Monday, February 1, 2016 - 12:36","Monday, February 1, 2016 - 12:36","Yes"
"1828","Fables and other poems (paleography:2065)","paleography:2065","","3319","Monday, February 1, 2016 - 12:37","Monday, February 1, 2016 - 12:37","Yes"
"1830","Lancelot du lac (paleography:451)","paleography:451","https://transcribe.library.utoronto.ca/paleography/project/1023
","3319","Monday, February 1, 2016 - 12:40","Monday, February 1, 2016 - 12:40","Yes"
"1832","Vers d'amour (paleography:462)","paleography:462","https://transcribe.library.utoronto.ca/paleography/project/1024
","3319","Monday, February 1, 2016 - 12:44","Monday, February 1, 2016 - 12:44","Yes"
"1835","Account book (paleography:2070)","paleography:2070","","780","Monday, February 1, 2016 - 13:59","Monday, February 1, 2016 - 13:59","Yes"
"1838","Receipt by Guillaume Duru, ""clerc de Monsieur le tresorier de Normandie,"" for six skins of parchment to be used for writing certain royal ordinances for the government of Normandy (paleography:440)","paleography:440","","3290","Monday, February 1, 2016 - 18:52","Monday, February 1, 2016 - 18:52","Yes"
"1840","Traicté des modes, ou tons, de la musique (paleography:470)","paleography:470","","3290","Monday, February 1, 2016 - 18:52","Monday, February 1, 2016 - 18:52","Yes"
"1841","Les croniques de Nicolas Trivet (paleography:1812)","paleography:1812","https://transcribe.library.utoronto.ca/paleography/project/1031
","3157","Tuesday, February 2, 2016 - 09:59","Tuesday, February 2, 2016 - 09:59","Yes"
"1844","Investiture de l'Ile d'Orléans (paleography:443)","paleography:443","https://transcribe.library.utoronto.ca/paleography/project/1035
","3157","Tuesday, February 2, 2016 - 10:04","Tuesday, February 2, 2016 - 10:04","Yes"
"1845","Pensées (paleography:457)","paleography:457","","3157","Tuesday, February 2, 2016 - 10:03","Tuesday, February 2, 2016 - 10:03","Yes"
"1847","Lancelot du lac (paleography:451)","paleography:451","","3157","Tuesday, February 2, 2016 - 10:04","Tuesday, February 2, 2016 - 10:04","Yes"
"1850","A nosseigneurs de la Cour des Aydes [calligraphy sample: mock legal document]  (paleography:418)","paleography:418","https://transcribe.library.utoronto.ca/paleography/project/1037
","3369","Tuesday, February 2, 2016 - 12:21","Tuesday, February 2, 2016 - 12:21","Yes"
"1852","Acknowledgment of patronage (paleography:2066)","paleography:2066","https://transcribe.library.utoronto.ca/paleography/project/1039
","3370","Tuesday, February 2, 2016 - 13:03","Tuesday, February 2, 2016 - 13:03","Yes"
"1854","Chronique de Normandie (paleography:1817)","paleography:1817","","780","Tuesday, February 2, 2016 - 16:10","Tuesday, February 2, 2016 - 16:10","Yes"
"1857","A nosseigneurs de la Cour des Aydes [calligraphy sample: mock legal document]  (paleography:418)","paleography:418","https://transcribe.library.utoronto.ca/paleography/project/1042
","3399","Wednesday, February 3, 2016 - 08:06","Wednesday, February 3, 2016 - 08:06","Yes"
"1859","Recueil des Serées (paleography:438)","paleography:438","","452","Wednesday, February 3, 2016 - 15:48","Wednesday, February 3, 2016 - 15:48","Yes"
"1862","Monsieur de Ville Roy... (paleography:436)","paleography:436","https://transcribe.library.utoronto.ca/paleography/project/1046
","3276","Wednesday, February 3, 2016 - 15:58","Wednesday, February 3, 2016 - 15:58","Yes"
"1864","Book of Esther (beginning) (paleography:1816)","paleography:1816","","3422","Wednesday, February 3, 2016 - 18:38","Wednesday, February 3, 2016 - 18:38","Yes"
"1866","Book of Esther (beginning) (paleography:1816)","paleography:1816","","3422","Wednesday, February 3, 2016 - 18:41","Wednesday, February 3, 2016 - 18:41","Yes"
"1869","Book of Esther (beginning) (paleography:1816)","paleography:1816","","3422","Wednesday, February 3, 2016 - 18:44","Wednesday, February 3, 2016 - 18:44","Yes"
"1872","Traicté des modes, ou tons, de la musique (paleography:470)","paleography:470","","3412","Thursday, February 4, 2016 - 11:22","Thursday, February 4, 2016 - 11:22","Yes"
"1875","Book of Esther (beginning) (paleography:1816)","paleography:1816","","3412","Thursday, February 4, 2016 - 11:23","Thursday, February 4, 2016 - 11:23","Yes"
"1876","L'enfant sage à trois ans [qui] fut interrogé par Adrian empereur lequel luy rendit responce de chacune chose qui luy demande (paleography:1813)","paleography:1813","https://transcribe.library.utoronto.ca/paleography/project/1055
","3445","Thursday, February 4, 2016 - 14:09","Thursday, February 4, 2016 - 14:09","Yes"
"1879","A nosseigneurs de la Cour des Aydes [calligraphy sample: mock legal document]  (paleography:418)","paleography:418","https://transcribe.library.utoronto.ca/paleography/project/1058
","3459","Thursday, February 4, 2016 - 14:32","Thursday, February 4, 2016 - 14:32","Yes"
"1880","Acknowledgment of patronage (paleography:2066)","paleography:2066","","3459","Thursday, February 4, 2016 - 14:34","Thursday, February 4, 2016 - 14:34","Yes"
"1882","Discours et harangue des ambassadeurs du Roy avec ceulx d'Angleterre touchant le pourparler du mariage d'entre monseigneur le duc d'Anjou et d'Alençon avec la Royne d'Angleterre (paleography:430)","paleography:430","","3456","Thursday, February 4, 2016 - 14:37","Thursday, February 4, 2016 - 14:37","Yes"
"1884","Discours et harangue des ambassadeurs du Roy avec ceulx d'Angleterre touchant le pourparler du mariage d'entre monseigneur le duc d'Anjou et d'Alençon avec la Royne d'Angleterre (paleography:430)","paleography:430","","3456","Thursday, February 4, 2016 - 14:38","Thursday, February 4, 2016 - 14:38","Yes"
"1885","Expédition du contrat de mariage de Catherine Lobeyrie et Jean Favy (paleography:483)","paleography:483","","3445","Thursday, February 4, 2016 - 14:39","Thursday, February 4, 2016 - 14:39","Yes"
"1886","Troisieme registre des contracts d'acquets faits dans l'etendue du fief et seigneurie de l'Epiniere (paleography:1807)","paleography:1807","","3445","Thursday, February 4, 2016 - 14:40","Thursday, February 4, 2016 - 14:40","Yes"
"1887","Double contrat de mariage entre les familles Berugnot et Baptauld (paleography:454)","paleography:454","","452","Friday, February 5, 2016 - 10:36","Friday, February 5, 2016 - 10:36","Yes"
"1889","A nosseigneurs de la Cour des Aydes [calligraphy sample: mock legal document]  (paleography:418)","paleography:418","","452","Friday, February 5, 2016 - 10:40","Friday, February 5, 2016 - 10:40","Yes"
"1891","A nosseigneurs de la Cour des Aydes [calligraphy sample: mock legal document]  (paleography:418)","paleography:418","","3496","Friday, February 5, 2016 - 13:42","Friday, February 5, 2016 - 13:42","Yes"
"1894","Bail du moulin de Les Roches-l'Evêque, 1593 (paleography:468)","paleography:468","","3496","Friday, February 5, 2016 - 13:46","Friday, February 5, 2016 - 13:46","Yes"
"1897","A nosseigneurs de la Cour des Aydes [calligraphy sample: mock legal document]  (paleography:418)","paleography:418","","3496","Friday, February 5, 2016 - 13:48","Friday, February 5, 2016 - 13:48","Yes"
"1898","Inventaire du mobilier et du matériel d’imprimerie de Jean Chardon (paleography:474)","paleography:474","","452","Friday, February 5, 2016 - 17:12","Friday, February 5, 2016 - 17:12","Yes"
